selisih_transaksi,maksimum_nilai_transaksi,time_seconds,flag_transaksi_fraud
3406702.847,75000000.0,52814,1
4598281.076,33000000.0,62196,0
1137956.989,27900000.0,47250,0
43090.90909999999,400000.0,54601,1
606021.2130000002,14300000.0,26585,0
366865.1163,2500000.0,67714,0
35189.54099999997,10000000.0,54344,1
178125.86899999995,4700000.0,29549,0
456614.80169999995,4383000.0,68967,0
332200.0,2500000.0,39174,0
741873.0040000001,24635000.0,48461,0
1025226.423,10000000.0,59243,0
91279.07000000007,9550000.0,36775,0
1700665.341,14800000.0,77939,0
228473.07700000005,7000000.0,76533,0
752008.4750000001,6000000.0,40513,0
1022820.0190000001,15000000.0,60452,0
500666.66669999994,1500000.0,32533,0
579169.369,5500000.0,29232,0
393650.0,10000000.0,47166,0
442578.125,1250000.0,33779,0
129332.18500000006,10000000.0,56170,0
1512718.0,14300000.0,42622,0
1078030.769,5700000.0,39401,0
1172000.0,15000000.0,27392,0
108832.0,2500000.0,9414,0
284142.0090000001,10000000.0,32181,0
284648.90359999996,2000000.0,25461,0
111618.902,7853540.0,51329,0
645212.2143,3000000.0,49697,0
141417.75099999993,9000000.0,48433,0
1028516.315,10000000.0,47708,0
966000.0,20625000.0,26257,0
309595.4280000001,30000000.0,67115,0
1116323.918,10500000.0,76880,0
945115.639,34500000.0,53333,0
262396.9286,4000000.0,41517,0
1005490.8940000001,25000000.0,2077,0
30897.322000000044,96486000.0,71369,0
905845.0,6711000.0,60495,1
266165.7232,1900000.0,44056,0
25038.09519999998,2500000.0,34058,0
3193393.881,40000000.0,67656,0
8219627.292,50000000.0,76326,0
368563.38930000004,2500000.0,23897,1
348567.5317,15000000.0,38215,0
28560.75899999999,1280190.0,78371,0
948293.176,2000000.0,43011,0
756396.3,8000000.0,65749,0
1739817.9445,7000000.0,57113,0
276340.0,9000000.0,59377,0
684356.0090000001,2500000.0,60116,0
310869.56519999995,5000000.0,60081,0
691873.0040000001,5000000.0,38103,0
658175.0,1500000.0,63837,0
1088672.0787,2500000.0,47510,1
123874.99300000025,75000000.0,70445,0
534615.3846,3500000.0,70325,0
2312185.028,56992311.0,62115,0
256898.27419999999,1504000.0,40472,0
97478.29090000002,7114500.0,65970,0
239411.9792,1500000.0,54790,0
371667.8571,10000000.0,36464,0
331664.7450000001,10000000.0,65771,0
3507283.49,50000000.0,66864,0
1106942.405,20000000.0,43981,0
798759.74,12000000.0,44055,0
750000.0,2500000.0,2465,0
1669097.321,9000000.0,65000,0
250000.0,15000000.0,36121,0
681436.6107,2000000.0,69513,0
396115.5333,2000000.0,34085,0
470187.027,5000000.0,82274,0
113473.96299999999,10000000.0,47217,0
152048.3871,5000000.0,47481,0
40297.47440000001,3010000.0,45395,0
1093259.0690000001,10000000.0,65309,0
162479.91379999998,1883635.0,43861,0
429246.3441,3200000.0,51317,1
268563.38930000004,1250000.0,74730,0
171452.70099999988,7500000.0,39014,0
3710846.8085000003,5000000.0,27356,0
616623.77,5800000.0,52271,0
821281.92,5000000.0,61537,0
28547.299000000115,7500000.0,58065,0
3317921.569,100000000.0,39281,1
745385.6707,2500000.0,73334,1
1976251.9230000002,5000000.0,48861,0
24205.084700000007,800000.0,77699,0
410233.5246,2000000.0,50401,0
67066.17599999998,7000000.0,42799,0
2286899.682,10000000.0,69026,0
313871.483,18000000.0,65450,0
27695.667000000132,10000000.0,39840,0
1325614.581,4500000.0,37323,0
374464.5833,2500000.0,67891,0
2284232.3600000003,10000000.0,48865,0
308126.9959999999,6500000.0,62723,0
1593439.006,9700000.0,48971,0
1127238.0951999999,2500000.0,4879,0
652163.6613,2500000.0,31920,0
97165.07010000001,1000000.0,46156,1
375494.7115,4000000.0,33243,0
4080612.7612,5000000.0,73100,0
187641.35799999995,2500000.0,39537,0
196186.76470000006,3025000.0,32874,0
530391.639,50000000.0,86152,0
94053.04879999999,2751000.0,30404,0
2172581.672,45000000.0,43325,0
108222.0,1250000.0,44747,0
698667.5806,2500000.0,26755,0
230814.2857,2000000.0,67677,0
33090.788899999985,2850000.0,56865,0
326176.18099999987,8000000.0,60888,0
1033697.869,66016393.0,41734,0
31319.23080000002,1713550.0,71640,0
2996815.086,10540000.0,39735,0
413087.3684,8500000.0,66610,0
730743.0,12000000.0,46566,0
454858.97439999995,2500000.0,30840,0
268952.963,1400000.0,44056,0
2003861.5380000002,10000000.0,34789,0
640581.049,2500000.0,65123,0
275537.6322,8750000.0,39026,0
1430897.959,2500000.0,78947,0
368927.6471,500000.0,72711,0
1392759.778,10000000.0,30650,0
3620577.8419999997,60000000.0,74022,0
486382.73529999994,2000000.0,44761,0
239688.53360000002,1500000.0,62153,0
1715136.9316,1250000.0,42915,1
499105.40540000005,4000000.0,72854,0
452648.35160000005,2500000.0,22378,0
16281.097999999998,25000000.0,72555,0
928208.1709,4480000.0,59706,0
115388.41379999998,1300000.0,17438,0
120000.0,15000000.0,69513,0
55221.944000000134,15000000.0,38096,0
342247.85699999984,75000000.0,35490,0
13022.641499999998,200000.0,42927,0
723049.8569999998,10000000.0,52271,0
66480.5321,2200000.0,72526,0
57754.803599999985,8800000.0,66919,0
103028.16999999993,9785500.0,56256,0
4333533.614,23814624.0,36879,0
424333.439,12500000.0,71658,0
324835.821,12659000.0,34459,0
6886697.072000001,25000000.0,64673,1
855221.9440000001,6575000.0,25327,0
18061881.528,25000000.0,66888,0
930529.8364,4200000.0,60650,0
14794116.835,40000000.0,53773,0
132891.2667,1250000.0,69303,0
153243.5306,1000000.0,26616,0
722954.5652,3000000.0,46434,0
910078.8969999999,2500000.0,73252,0
273284.97140000004,3600000.0,62029,0
20401.574799999944,4900000.0,73382,0
588795.2,4000000.0,63395,0
974924.2420000001,8750000.0,69546,0
1379787.0809999998,40000000.0,42450,1
2162847.016,5000000.0,40793,0
1768766.892,9100000.0,45638,0
1270651.563,10000000.0,44056,0
1232122.874,9150000.0,72099,0
433376.23,2000000.0,41205,0
3675331.44,9750000.0,39489,0
681768.1034,7000000.0,34907,0
212900.77949999995,3000000.0,67520,0
1211721.506,16150000.0,52647,0
558152.6830000002,10000000.0,74274,0
2627308.101,27880000.0,66864,0
291436.5208,850000.0,76122,0
352909.09089999995,5000000.0,67489,0
477894.73679999996,1750000.0,68491,0
1572451.7241,3000000.0,49337,0
2091225.0484,3300000.0,29341,0
57615.414300000004,2000000.0,69621,0
1868852.0074999998,11000000.0,51661,0
1107950.864,10000000.0,39262,0
1597067.9740000002,25000000.0,60183,0
4344350.0645,7000000.0,43321,0
652862.8354,8055000.0,71458,0
724171.0882,8000000.0,36798,0
727380.3833,7990000.0,37905,0
6795764.687999999,60000000.0,67669,0
5690283.49,60000000.0,53135,0
20047.352899999998,5000000.0,62796,0
1212226.423,10000000.0,34766,0
240679.44189999998,2500000.0,54679,0
606919.6379999999,2000000.0,54778,0
461855.0296,2500000.0,26893,0
1686669.493,70000000.0,34829,0
1005874.237,10000000.0,46302,0
2620434.23,69900000.0,76310,0
127372.60380000004,2750000.0,55381,1
8657336.113,10000000.0,60549,0
255559.46149999998,10000000.0,75149,0
386250.0,10000000.0,43037,0
799588.1469999999,99000000.0,45374,0
818789.4740000002,10000000.0,54220,1
803193.0449999999,10000000.0,78272,0
1281333.3333,2500000.0,57324,0
1711071.972,20000000.0,33328,1
36983.0508,500000.0,78739,0
447283.71880000003,3073500.0,52752,0
45113.53099999996,3600000.0,75549,0
400686.36970000004,2500000.0,57461,0
47469714.674,20000000.0,40805,1
649591.6667,4400000.0,57673,0
509728.5714,15500000.0,49520,0
1157825.7040000001,15000000.0,45754,0
2355334.0730000003,21566585.0,46233,0
186770.3505,1000000.0,17743,0
400051.9700000002,4000000.0,55483,0
1475814.3369999998,16614000.0,75252,0
1736282.1332999999,9097777.0,54018,0
552500.0,13000000.0,56192,0
793262.1369999999,75000000.0,61866,0
948373.9839999997,69900000.0,48695,0
778706.8,10000000.0,65828,0
1289836.578,9000000.0,30973,0
277581.66669999994,10291000.0,80528,0
416265.1515,6200000.0,75473,0
555649.9355,3450000.0,57185,0
1140735.247,10000000.0,73611,0
186950.74070000002,2550000.0,59903,0
128449.2537,10000000.0,32207,0
406133.9286,3000000.0,33353,0
439175.25800000015,10000000.0,47761,0
823987.639,10000000.0,53154,0
1091044.7759999998,7845000.0,56802,0
828154.1379,12828000.0,66356,0
474561.96770000004,3373260.0,33567,0
159910.0,2000000.0,52433,0
134488.912,13104000.0,31916,0
613501.2414,1750000.0,44292,0
615297.802,5000000.0,36035,0
228409.0909999999,9000000.0,54878,0
582651.1325,4000000.0,84276,0
295890.68330000003,5527000.0,56239,0
361486.42099999986,10592000.0,68385,0
1312381.0,50000000.0,34742,0
22455.814000000013,6711000.0,47524,0
429963.213,3523000.0,49556,0
855845.5390000001,10500000.0,69863,0
967857.1429,2500000.0,68003,1
71107.28130000003,4318765.0,25726,0
157359.9744,1500000.0,52312,0
969613.4449999998,8700000.0,64420,0
645000.0,3000000.0,54344,0
26566932.389,46765185.0,65886,0
433911.7241,1200000.0,47455,0
206640.58499999996,6700000.0,57889,0
393665.22919999994,3500000.0,49123,0
721650.0,2000000.0,81496,0
211484.7297,2000000.0,31057,0
122179.5385,1219000.0,1066,0
93112.5,1000000.0,73159,0
645921.611,20000969.0,70788,0
9497.895000000019,9000000.0,36089,0
657467.777,15000000.0,46631,0
91216.63639999999,500000.0,66920,0
281153.9907,11500000.0,61548,0
806500.9219999998,20000000.0,60780,0
459605.1176,7309308.0,57996,0
1845177.632,35000000.0,47082,0
1375783.9286,3000000.0,61048,1
685000.0,25000000.0,37240,0
866623.77,2500000.0,73349,0
2529663.6610000003,20000000.0,47176,0
191030.0,1000000.0,30322,0
6568571.429,29050000.0,68195,0
1188000.0,10000000.0,28820,0
83928.57140000002,2300000.0,59956,0
241155.5,1000000.0,50179,0
272807.7273,2700000.0,54868,0
845212.2143,2500000.0,44761,0
161950.74070000002,2550000.0,57399,0
3148898.7029999997,15000000.0,85255,0
127133.0484,1075000.0,35219,0
75000.0,1000000.0,60192,0
103217.5258,1000000.0,63487,0
1275348.571,10000000.0,55648,0
151076.72959999996,7000000.0,47911,0
174940.7,1200000.0,52793,0
470857.1429,3000000.0,45051,0
700071.1864,3260000.0,29960,1
1473364.8060000003,18000000.0,41445,0
343436.726,3950000.0,62223,0
1552909.0909,15120000.0,33889,0
709556.6667,1500000.0,59373,0
735043.6667,5000000.0,66088,1
13028.372999999905,6162385.0,35180,1
593518.5185,5000000.0,78136,0
1714336.66,18000000.0,23833,0
637054.1667,2500000.0,40029,0
312343.3333,1200000.0,47988,0
312569.8451,1810000.0,51095,0
830746.004,16000000.0,51664,0
205447.0476,2000000.0,46234,0
224720.36839999998,1600000.0,84001,0
494509.1059999999,11869000.0,48025,0
147440.19799999997,11172000.0,77636,0
555279.2412,2565000.0,40380,1
3091017.7,13000000.0,32095,0
308081.31759999995,3000000.0,38128,0
551731.967,2500000.0,72827,0
80313.0249999999,10000000.0,48987,0
503651.54760000005,2500000.0,58112,0
113100.31799999997,4000000.0,42984,0
4368281.076,20000000.0,64296,0
176260.0406,850000.0,40842,0
500665.341,32000000.0,60235,0
596108.9744,3850000.0,55454,0
1428636.465,2500000.0,47518,0
487885.5516,20000000.0,57391,1
1191084.585,6711000.0,42652,0
379650.0,8500000.0,68287,0
220238.09519999998,1713550.0,57904,0
721650.0,500000.0,72429,0
729108.0,10000000.0,62698,0
1124821.328,10000000.0,78806,0
1878037.533,25000000.0,31494,0
28473.07700000005,4900000.0,53935,0
963109.7579999999,2500000.0,30623,0
1921911.0638000001,4000000.0,46898,0
636019.2030000002,15000000.0,48658,0
180333.9806,1250000.0,44435,0
259798.1628,1300000.0,54556,0
260000.0,1400000.0,54319,0
3752643.137,25000000.0,70434,0
890748.2759999998,10000000.0,59281,0
783278.25,1750000.0,35281,1
982812.5,20000000.0,43555,0
29886.597999999998,9000000.0,43261,0
600858.9740000002,13104000.0,66349,0
416466.38599999994,23814624.0,44971,0
2669047.619,33624829.0,43740,0
962760.889,14000000.0,35219,0
560837.7779999999,2500000.0,37153,0
291155.5,1810000.0,65183,0
99310.27429999999,657361.0,43187,0
972784.81,98194000.0,36305,0
780121.6540000001,2500000.0,67471,1
56933.47200000007,22500000.0,62029,0
85160.0,1000000.0,80364,0
292422.22219999996,1500000.0,54948,0
239688.53360000002,1000000.0,58993,0
23529.4118,1250000.0,48011,0
516343.70149999997,20000000.0,83169,0
131531.1154,2000000.0,69847,0
260000.0,1250000.0,63286,0
81401.7917,1200000.0,59170,0
16115.217400000023,3400000.0,69872,0
36614.0,2050000.0,64559,0
873979.3130000001,10000000.0,52455,0
628048.7805,3523000.0,26996,0
460748.0,8500000.0,37042,0
987382.4850000001,20000000.0,44387,0
1281892.959,20000000.0,17249,0
1050292.412,10000000.0,75464,0
414155.37379999994,15500000.0,26627,0
705832.4622,19500000.0,29431,0
365926.12899999996,2800000.0,60563,0
825817.0,1250000.0,53608,1
809328.5085,1200000.0,59074,1
1025667.504,7129876.0,37582,0
280391.3756,3373260.0,30111,0
806368.602,5000000.0,65781,0
31035.2941,2700000.0,72457,0
715530.706,2300000.0,52529,1
1340277.778,9000000.0,40861,0
489559.4615,10000000.0,66868,0
1824072.3030000003,10000000.0,60054,0
729045.4419,1150000.0,56398,0
886242.574,18000000.0,40150,0
1603339.7931,2000000.0,75880,0
1029963.213,6000000.0,66816,0
4946127.75,5000000.0,35545,0
1040457.2080000001,6700000.0,43761,0
50387.148799999995,1500000.0,78068,0
1022866.9516,1500000.0,38432,0
5828647.765,50000000.0,62576,0
290625.0,10000000.0,17945,0
549935.274,4950500.0,70810,0
350996.0455,1500000.0,42719,0
716505.9259,2100000.0,37480,0
2865190.5319999997,45000000.0,38967,0
1443430.949,11000000.0,81354,0
162704.9881,1000000.0,5907,0
3229382.512,54659000.0,54825,0
738882.9301,8000000.0,50652,0
352002.8369999998,15000000.0,38128,0
212250.0,7000000.0,32240,0
481762.99,21000000.0,60669,0
73023.80949999997,1200000.0,60982,0
166057.43330000003,2500000.0,33963,0
78208.17090000003,6000000.0,62125,0
523424.27930000005,2500000.0,50401,0
698967.1430000002,17860800.0,36569,0
3397607.041,14000000.0,56330,0
478059.4070000001,25000000.0,38086,0
64236.11100000003,13500000.0,40363,0
934595.4280000001,17000000.0,29857,0
1156203.448,2500000.0,43890,0
3522451.393,25000000.0,36988,0
475681.45499999996,2500000.0,36324,0
179438.09519999998,2000000.0,69318,0
350339.5882,3500000.0,43168,0
405555.55559999996,1860000.0,39014,0
453347.429,9000000.0,28810,0
799313.6303,5000000.0,57338,1
2147917.0,10000000.0,69903,0
167500.0,40000000.0,47574,0
300785.7143,3300000.0,39257,0
1355167.6530000002,17860800.0,25045,0
811747.4648,6800000.0,59347,0
35352.674000000115,6200000.0,36060,0
145897.95900000003,10000000.0,51671,0
214307.6923,1000000.0,37661,0
16090.315800000011,1000000.0,27682,0
49093.183000000194,13425780.0,27003,1
218271.92979999998,1500000.0,27573,0
651404.9580000001,10540000.0,34227,0
978846.1540000001,12659000.0,66288,0
422679.7727,2500000.0,23754,0
2104054.506,20000000.0,36476,0
293748.0962,2500000.0,40194,0
973364.8060000003,18000000.0,45627,0
324285.7143,2900000.0,39147,0
253054.96360000002,1750000.0,77918,0
33704.54440000001,2973500.0,42485,0
743166.3902,2000000.0,58036,0
635117.544,10000000.0,40072,0
352648.22219999996,2000000.0,54815,0
105043.96549999999,2250000.0,79120,0
306852.4699,4600000.0,59999,0
9616981.71,25000000.0,53773,0
519770.115,10000000.0,41213,0
899270.8570000001,8000000.0,43309,0
167493.8723,1034100.0,78987,0
638795.5882,5000000.0,41767,0
1106360.7169999997,10000000.0,40256,0
419387.23880000005,2500000.0,1024,0
429912.5,5000000.0,69546,0
570651.5630000001,10000000.0,27864,0
710146.5667000001,913500.0,49510,0
134536.7232,1000000.0,26194,0
1487081.7984,7000000.0,37091,0
18041.928600000014,700000.0,59559,0
949948.0299999998,11662406.0,45859,0
460182.0555,3073500.0,29221,0
621217.4099999999,7800000.0,40375,0
496000.0,16535000.0,47425,0
74121.3459999999,4300000.0,35228,0
754330.9213,2500000.0,51766,0
963109.7579999999,3000000.0,54029,0
458333.33330000006,2500000.0,35303,0
524239.017,10000000.0,69872,0
6407214.286,4700000.0,35961,1
77527.16460000002,6068232.0,39966,0
557383.3333,11771524.0,42565,0
487202.6,3000000.0,41674,0
607240.2220000001,13104000.0,66349,0
72373.07689999999,3300000.0,44782,0
989479.2840000001,7465000.0,71386,0
750458.0882,2500000.0,21724,0
28571.428600000014,1250000.0,27481,0
627849.7813,2000000.0,59294,0
245666.6667,4000000.0,45409,0
757848.807,35824300.0,35282,0
424621.7581,2500000.0,32458,0
665653.6585,2000000.0,34135,1
184798.1628,2100000.0,49450,0
145886.0465,2000000.0,47789,0
613513.6275,10500000.0,26951,0
306901.7857,1250000.0,74471,0
745026.7059,9097777.0,28833,0
133376.22999999998,2800000.0,53613,0
460714.28599999985,6711000.0,31088,0
621020.913,2500000.0,25911,0
620310.2545,10000000.0,26338,0
335844.62620000006,3600000.0,24688,1
419310.25450000004,2000000.0,74671,0
62627.20900000003,2500000.0,17349,0
1562178.2180000003,6700000.0,65330,0
921913.669,10000000.0,35704,0
233983.3333,2000000.0,73026,0
1698669.419,25000000.0,70346,0
64876.38890000002,4500000.0,24012,0
710714.2859999998,3607000.0,46014,0
815128.054,5500000.0,23989,0
53742.591799999995,1000000.0,46711,1
565485.4369,2500000.0,30339,0
145738.3333,1000000.0,60443,0
1352780.185,17860800.0,79697,0
705724.892,15000000.0,66223,0
112856.25,2497000.0,74212,0
411113.4583,1883635.0,44184,0
1888742.0,6500000.0,46440,0
344720.7588,5000000.0,43810,0
1182933.824,15000000.0,54482,1
947920.0,8500000.0,46284,0
341037.5,8315000.0,67827,0
382248.37799999997,6000000.0,45995,0
799138.7417,9520718.0,85690,0
878920.3704,7522000.0,76583,0
1473340.105,22939000.0,75623,0
559656.8759999999,20240000.0,22258,0
259905.3191,1000000.0,29340,0
2120002.6010000003,19900000.0,78545,0
151017.16220000002,7000000.0,37016,0
52939.74399999995,2500000.0,56217,0
575784.0,15000000.0,43138,0
612000.0,1000000.0,55219,0
616619.7872,10000000.0,1912,0
77456.88160000002,8503541.0,56702,1
371625.0843,2500000.0,30895,0
915981.71,30000000.0,22315,0
685885.1781,2500000.0,71504,0
186805.55599999987,12272000.0,54349,0
148236.892,7551600.0,26368,0
419000.0,3200000.0,42770,1
380528.80429999996,5000000.0,64027,0
1772309.333,20000969.0,65049,0
251583.061,10000000.0,71089,0
235226.42299999995,7098500.0,36826,0
3614086.914,20000000.0,60988,1
432142.8571,2000000.0,59854,0
1435735.8909999998,10000000.0,38236,0
24298.96900000004,3300000.0,56996,0
323291.7660000003,14000000.0,47524,1
452652.2388,4250000.0,37385,0
889213.6530000002,10000000.0,33514,0
1882300.17,15000000.0,60435,0
662060.9934,5500000.0,33182,0
6389.458299999998,1050000.0,80688,0
160937.184,1800000.0,29748,0
1258068.8530000001,10000000.0,65162,0
142713.5730000001,5948304.0,62851,0
1384018.29,25000000.0,68760,0
650602.9412,1000000.0,31043,1
1268225.9035999998,2500000.0,41634,0
1106360.7169999997,50659200.0,36325,0
1157336.1130000001,10000000.0,29279,1
224431.6739,1400000.0,63524,0
1255570.572,7420228.0,36342,0
7777215.1899999995,5000000.0,48498,1
3620294.568,30000000.0,39241,0
165824.32400000002,60000000.0,47769,0
880108.281,9550000.0,68049,0
297250.0,1250000.0,77001,0
1323975.25,25000000.0,82467,0
201759.2593,600000.0,74462,0
411744.44400000013,10000000.0,53597,0
253278.35100000002,3300000.0,82262,0
20720.348799999978,1200000.0,57513,0
323015.2078,5000000.0,26265,0
20856808.808,16400000.0,60888,0
2464086.914,100000000.0,32694,0
1438118.4719999998,38886400.0,83665,0
706737.8630000001,75000000.0,30216,0
108068.85300000012,1900000.0,42336,1
891292.135,7000000.0,54878,0
469288.69570000004,2500000.0,58087,0
379477.61400000006,2500000.0,76920,0
1200467.105,10000000.0,69860,0
169427.87800000003,1000000.0,71039,0
494297.24800000014,2500000.0,40363,0
493452.63159999996,4542000.0,56138,0
168710.5263,3300000.0,42586,0
255611.01429999998,1000000.0,50016,0
45720.92110000001,1000000.0,35138,0
900810.294,2500000.0,45623,0
1996683.62,50000000.0,72924,0
414903.8462,3900000.0,55167,0
1343137.073,14000000.0,41785,0
737623.0676,2500000.0,36031,0
1761224.1852,5000000.0,48863,0
1444642.8569999998,4734700.0,78327,0
518421.05260000005,5000000.0,47064,0
1709404.884,4590000.0,30616,0
227682.885,8500000.0,2098,0
241423.58539999998,2500000.0,80087,0
208520.7159999999,7000000.0,18816,0
530296.1190000001,2500000.0,79374,0
2282339.4039999996,22500000.0,69324,0
296905.3119999999,5606000.0,61649,0
67469.73680000001,2900000.0,34826,0
458405.92779999995,2500000.0,77881,0
841637.6949,1250000.0,69068,0
5309.780000000028,5000000.0,37850,0
1535854.496,5000000.0,74812,0
181762.99,12500000.0,37400,0
167261.90480000002,2500000.0,80416,0
206842.10499999998,10000000.0,54425,0
273416.6667,2000000.0,1881,0
30943.39599999995,4000000.0,49253,0
1148130.9730000002,40000000.0,49711,0
1606115.621,25000000.0,43988,0
202246.23080000002,5000000.0,55878,0
434335.7021,2500000.0,38658,0
665170.4040000001,45000000.0,49738,0
791609.1950000001,5000000.0,50697,0
2056360.7169999997,50659200.0,32165,0
39836.57799999998,10000000.0,76154,0
705555.1915,2800000.0,72162,0
129115.0830000001,2500000.0,49316,0
835884.0580000002,15000000.0,68356,0
317479.67500000005,9500000.0,54406,0
900917.0490000001,5000000.0,78436,0
758673.0040000001,4535000.0,43467,0
794172.828,5000000.0,37555,0
552136.0238,10000000.0,53988,0
1442592.593,11600000.0,6382,0
185857.89500000002,6000000.0,67144,0
585563.291,20000000.0,73091,0
510265.28130000003,7000000.0,24309,0
324665.2583,1500000.0,70222,0
567653.4479999999,8750000.0,68941,0
280711.30429999996,5000000.0,35085,0
218423.72380000004,6744913.0,44007,0
297783.6939,1500000.0,41812,0
1170008.475,6512500.0,39797,0
1384142.009,50000000.0,64714,0
95854.49600000004,9550000.0,72877,0
110000.0,100000.0,62090,1
454372.64,2500000.0,22970,0
222741.93550000002,2000000.0,69393,0
346180.0,2500000.0,60443,0
3664580.012,2500000.0,43261,0
422405.49600000004,11600000.0,41121,0
2789.1286000000546,2154000.0,40539,0
136019.2030000002,2500000.0,38271,1
716619.7872,6000000.0,69967,0
1079523.5520000001,20000000.0,42865,0
424812.686,17000000.0,411,0
881928.1129999999,9000000.0,62241,0
518761.9048,913500.0,50262,0
228932.45999999996,7800000.0,55311,0
39939.292000000016,10000000.0,32024,0
1620333.4489999996,12123109.0,54758,0
281287.05599999987,6700000.0,52392,0
3029135.355,25000000.0,54658,0
1308823.529,70000000.0,36533,0
1371542.261,3696000.0,42774,0
2891487.3880000003,7400000.0,28856,0
610190.8397,950000.0,29143,0
706666.8559999999,22400000.0,69306,0
1285375.298,10000000.0,29938,1
962279.6512,2000000.0,48547,1
3364508.7879999997,2500000.0,74283,0
267902.0,10000000.0,49334,0
346787.5778,1300000.0,44650,0
905702.7519999999,20880000.0,71434,0
178861.93999999994,5650000.0,55611,0
383308.75,2000000.0,23677,0
567846.746,1250000.0,25585,0
138398.3273,3750000.0,54174,0
425285.7143,4000000.0,58672,0
1829049.833,50000000.0,60689,0
254332.03729999997,7000000.0,84701,0
12578.2941,2500000.0,74579,0
1128980.08,4650000.0,47770,0
25960.60499999998,5000000.0,29522,0
445921.61100000003,23295000.0,77785,0
30364010.05,25000000.0,79853,0
5790080.829,100000000.0,61687,0
2137368.1406,3900000.0,76295,0
1821418.5890000002,30000000.0,74480,0
1005702.7519999999,20880000.0,44007,0
397729.0612,2000000.0,50881,0
1049631.648,20000000.0,43492,0
1640048.841,28000000.0,34851,0
752939.744,10000000.0,51826,0
728897.585,4500000.0,65847,0
2276558.081,24000000.0,57427,0
2592190.288,19900000.0,50835,0
1348898.703,15000000.0,54018,0
614169.369,5855000.0,53263,0
280101.0,2500000.0,34064,0
215666.6667,1000000.0,31571,0
491271.66669999994,2500000.0,49474,0
719076.908,2500000.0,69878,0
239250.0,3260000.0,54157,0
264876.3889,2000000.0,62973,0
9163708.23,100000000.0,173,0
1848541.8930000002,25000000.0,34884,0
730897.322,96486000.0,74114,0
693259.0690000001,13000000.0,50536,0
65689.35560000001,1500000.0,82826,0
3241.432999999961,2500000.0,36371,0
559322.034,11778800.0,37016,0
7744428.079,10000000.0,67566,0
293966.4571,4000000.0,32884,0
1702484.581,8500000.0,47826,0
303160.9226,2400000.0,72803,0
1384018.29,25000000.0,33082,0
348096.9388,2700000.0,61018,0
840839.436,19000000.0,65607,0
301872.8972,2500000.0,57274,0
88672.07869999995,2500000.0,75382,0
342763.5714,6000000.0,34212,0
404268.1034,4480000.0,55815,0
234404.09900000016,7800000.0,66946,0
228877.72699999996,13360000.0,23257,0
503631.45629999996,2500000.0,62153,0
885388.0390000001,10000000.0,38547,0
4038333.3329999996,25000000.0,33190,0
64391.8493,4000000.0,32313,0
1125000.0,1800000.0,39096,0
219346.34149999998,2800000.0,58159,0
865401.2659999998,5300000.0,80322,0
898189.8730000001,8342606.0,57312,0
35909.09091,1089000.0,74253,0
257236.42859999998,9657700.0,27744,0
420758.1818,2220000.0,72006,0
558152.6830000002,2500000.0,38802,0
157361.32000000007,8500000.0,53462,0
3494.3976000000257,5000000.0,74633,0
160000.0,16700000.0,21458,0
884713.503,15000000.0,34533,0
556387.1714999999,2100000.0,78099,0
302939.74399999995,25000000.0,53208,0
92548.67599999998,3100000.0,45386,0
367504.936,11300000.0,31088,0
433376.23,3700000.0,49715,0
126785.71400000015,2500000.0,45055,0
727380.3833,5500000.0,43594,0
64532.945999999996,40000000.0,66621,0
4319.6150000002235,40000000.0,41351,0
20189880.952,29900000.0,30313,0
905666.7109999999,28000000.0,42045,0
636903.111,2500000.0,51755,0
353892.1053,1500000.0,54559,0
687449.4314,10500000.0,85182,0
857157.702,2500000.0,71375,0
113877.2917,2800000.0,65618,0
446281.7143,5000000.0,51655,0
1797326.686,6110000.0,45319,0
2675077.8419999997,69900000.0,74941,0
208123.2743,1500000.0,61806,0
291210.87139999995,3600000.0,63259,0
89985.67570000002,1800000.0,39519,0
556396.3,10000000.0,44093,0
17402.378000000026,4800000.0,69188,0
47683.43040000001,1250000.0,42241,1
20061881.528,20000000.0,30031,0
49631.648000000045,14130000.0,58646,0
235034.26760000002,1500000.0,66955,0
323291.7660000003,14000000.0,48804,0
829886.598,14840000.0,36970,0
284616.78099999996,10000000.0,22803,0
115653.65850000002,2681547.0,31713,0
1497925.889,2500000.0,59846,0
1468797.133,10000000.0,65038,0
800137.931,10000000.0,75998,0
866206.8406,7000000.0,53935,0
1158407.832,9160000.0,49315,1
652048.3870999999,2500000.0,83093,0
1589528.425,2751000.0,76536,0
1844641.716,27900000.0,68440,0
259560.84750000003,5000000.0,69968,0
227126.38100000005,4000000.0,44055,0
365217.3913,2500000.0,45716,1
159612.8512,2000000.0,58034,0
134642.85710000002,2000000.0,55829,0
408639.38049999997,3000000.0,50123,0
364143.0,2500000.0,40577,0
3476708.2339999997,33700000.0,63728,0
115527.92959999997,2000000.0,61391,0
777695.6670000001,2500000.0,27590,0
218430.94900000002,38000000.0,61428,0
1252329.1400000001,20000000.0,43751,0
323291.7660000003,14000000.0,33457,0
673545.3759999999,13000000.0,51617,0
8404288.827,10404633.0,38744,0
204414.34350000002,891500.0,36983,0
847920.0,8500000.0,36788,0
1884858.0189999999,10000000.0,48205,0
216931.5385,500000.0,66968,0
741873.0040000001,10000000.0,73565,0
657200.0,10000000.0,70880,0
239380.04300000006,6396000.0,48948,0
437105.92590000003,1800000.0,60630,0
