selisih_transaksi,maksimum_nilai_transaksi,time_seconds,flag_transaksi_fraud
1075975.0,4000000.0,51126,0
291857.5094,3000000.0,29188,0
1240407.5680000002,4700000.0,79545,0
1191428.221,10000000.0,39051,0
3864797.721,50000000.0,74764,0
1377859.5669999998,15000000.0,76583,0
1858895.4,50000000.0,47717,0
9506031.2333,2500000.0,62196,1
152110.1471,2700000.0,53258,0
2364532.946,20000969.0,63723,0
555060.1667,4400000.0,47416,0
752058.5,2800000.0,35972,0
1730763.3909999996,24537500.0,61620,0
113877.2917,3000000.0,62110,0
228402.5,1000000.0,49355,0
385833.3330000001,20000000.0,52631,0
961205.73,15000000.0,43176,0
1010161.6549999998,75000000.0,57619,0
687750.0,7500000.0,54104,0
710163.422,10000000.0,36362,0
330133.3333,2000000.0,80621,0
13325431.07,18000000.0,48519,0
718529.1971,5000000.0,42988,0
341367.5317,4250000.0,60695,0
323291.7660000003,14000000.0,46323,0
806368.6020000001,5000000.0,65781,0
998279.221,50000000.0,58756,0
352909.0908999999,5000000.0,67489,0
14467968.619,75000000.0,44516,0
1418702.4530000002,4000000.0,26270,0
889156.1429999998,9500000.0,45294,0
421913.669,17482000.0,80234,0
104090.9091,1250000.0,54391,0
124233.68999999994,10000000.0,47770,0
124136.7232,900000.0,71296,0
392592.59299999994,3500000.0,706,0
96488.14289999998,1400000.0,54517,0
1471293.2,12500000.0,52333,0
3031428.5710000005,17000000.0,45817,0
354824.3469,4360000.0,49472,0
196505.6024,2000000.0,44654,0
8514.713100000052,1900000.0,69373,0
710714.2859999998,3607000.0,46014,0
366778.0,2000000.0,33754,0
5215643.991,2800000.0,37227,0
358068.85300000006,2592200.0,34742,0
64236.111000000026,13500000.0,39559,0
663617.2647,38500000.0,37269,0
549927.5,3500000.0,46259,0
54165.55790000002,2987800.0,29955,0
1007807.6919999998,11578874.0,46238,0
1127594.504,25000000.0,53232,0
339410.61899999995,2500000.0,67959,0
268518.5185,2500000.0,73139,0
457642.4022,10000000.0,51055,0
3123874.993,75000000.0,59067,0
190428.5700000003,25000000.0,60020,0
353651.5476000001,9657700.0,85222,0
4748165.138,28000000.0,35866,0
555279.2412,2700000.0,70431,1
218282.9155,5014500.0,73504,0
2009395.815,50000000.0,45893,0
355833.3333,2500000.0,40623,0
57754.80359999999,8800000.0,66919,0
811657.702,2500000.0,56994,0
64696.15500000003,6000000.0,49373,1
430769.2308,2000000.0,51988,0
170073.717,1250000.0,71287,0
795169.1551999998,2593000.0,36790,0
186654.13379999995,2500000.0,37362,0
1477682.885,9726005.0,49126,0
582773.1915,9000000.0,34577,0
417081.049,11000000.0,35642,0
366909.2111,2000000.0,54813,0
1093259.069,10000000.0,58338,0
187704.9636,4542000.0,77881,0
254872.2526,1250000.0,29907,1
1289836.578,3700000.0,16932,0
745921.6109999999,23295000.0,48639,0
831689.5769999998,18336000.0,55415,0
1435735.8909999996,10000000.0,38236,0
1747777.7780000002,10000000.0,33976,0
180333.9806,1250000.0,44435,0
131991.65910000005,2800000.0,64137,0
341147.99250000005,10000000.0,41843,0
115961.6226,4485000.0,61552,0
632906.3902,1250000.0,4573,1
11395.350299999993,1200000.0,49835,0
1308707.865,25000000.0,73081,0
497503.2115,10000000.0,80527,0
634142.0090000001,11869000.0,34156,0
1607115.621,50000000.0,56433,0
1164920.033,8800000.0,44654,0
2224347.7410000004,18640000.0,48082,0
2582031.381,57127000.0,34902,0
1663159.0394,5100000.0,74470,0
929348.437,10000000.0,51171,1
43090.90909999998,400000.0,54601,1
2189943.437,28555000.0,64831,0
185714.2857,4000000.0,62901,0
519473.7350000001,16900000.0,54954,0
217219.118,10000000.0,33073,0
884018.29,53000000.0,81948,0
14323460.4,100000000.0,50536,0
41786.811600000015,7750000.0,26718,0
255559.4615,10000000.0,75149,0
84536.72320000001,800000.0,27903,0
3866297.721,20000000.0,79765,1
265595.90099999984,7500000.0,40959,0
96260.95309999998,1000000.0,63118,0
126022.20309999998,2600001.0,28453,0
3722451.393,25000000.0,80688,0
268926.4533,2850000.0,53632,0
808849.9079999999,6400000.0,75081,0
649121.6059999999,10592000.0,33275,0
446302.79300000006,4700000.0,41693,0
929348.437,2500000.0,52412,0
697100.0,5000000.0,48210,0
436615.0,11000000.0,79801,0
1256448.544,20000000.0,83403,0
707642.4022,5550000.0,68440,0
576454.6240000001,13000000.0,25799,0
527581.6667,1250000.0,50594,0
616619.7872,4000000.0,37671,0
389036.5152,2000000.0,69542,0
186898.2742,2600000.0,24935,0
78000.16350000002,9000000.0,1626,0
9654633.895,10000000.0,51863,0
122179.5385,1219000.0,1066,0
393421.05260000005,2500000.0,82667,0
1029108.0,10000000.0,41511,0
234384.5857,1000000.0,65411,0
1022866.9516,1500000.0,38432,0
382242.57399999996,25000000.0,69890,0
265320.0,2500000.0,52251,0
169115.0,24635000.0,67168,0
135948.7805,500000.0,68217,0
1455162.931,9272137.0,67345,0
367926.8293,5000000.0,71132,0
170653.8462,1000000.0,71185,0
693168.84,20000000.0,45060,1
247580.9091,2500000.0,11920,1
1358312.5,18500000.0,26257,0
1355702.752,20880000.0,34250,0
755279.2412,2500000.0,50585,0
391147.99250000005,5000000.0,27422,0
92554.5979,2500000.0,70659,0
429963.213,15000000.0,47880,0
202665.7229,1957000.0,72448,0
6834872.072000002,50000000.0,50233,0
72373.07689999999,3300000.0,44782,0
408050.3043,7500000.0,42647,0
477840.1125000001,2500000.0,60255,0
170404.8670000001,1000000.0,27590,0
365217.3913,2500000.0,45716,1
145127.7474,1750000.0,41296,0
1652631.5789,5000000.0,47565,0
8551216.35,18652620.0,27214,1
715666.9333,2500000.0,12102,0
197783.6939,2730000.0,76146,0
685923.7238,4000000.0,53601,0
575448.4211,16000000.0,43827,0
739742.5959999998,6000000.0,69034,0
2514532.946,35824300.0,49736,0
418905.1724,3000000.0,55848,1
569115.0,2300000.0,72102,0
1188000.0,10000000.0,57964,0
1525650.576,15000000.0,65980,0
1847854.6509999998,4590000.0,54829,0
431744.6429,14905000.0,42443,0
468783.26599999977,10000000.0,54007,0
1703891.0256,8000000.0,63870,0
924239.017,8500000.0,31935,0
1290551.6090000002,7680000.0,42494,0
394200.9726,2799000.0,59697,0
1298189.873,9825200.0,28625,0
13082273.91,75000000.0,72944,0
210698.2742,1000000.0,35924,0
2870002.6010000007,17000000.0,57144,0
955666.711,28000000.0,78230,0
352690.9091,2000000.0,33475,0
1928704.6100000003,75000000.0,32520,0
10529.83640000003,3900000.0,62863,0
240056.1224,1140000.0,77978,0
1998710.0,12000000.0,52542,0
701785.7140000003,7780612.0,32715,0
1064607.895,15000000.0,59941,0
56379.3548,1250000.0,73621,0
94053.0488,2500000.0,63820,0
467968.254,2500000.0,52419,0
493417.31000000006,10000000.0,78291,0
218046.6374,2663615.0,50159,0
85714.28570000001,2500000.0,59758,0
459229.0472,15000000.0,49091,0
1358216.601,8000000.0,37131,0
250295.8889,1000000.0,54790,0
888057.6529999998,14840000.0,65387,0
101520.95,1500000.0,26718,0
106614.80169999997,7000000.0,45987,0
3650368.352,15000000.0,64296,0
1346236.559,8000000.0,41849,0
61059.05489999999,2000000.0,39535,0
39643.14709999994,6000000.0,72622,0
2906069.526,75000000.0,41674,0
761473.7350000001,18000000.0,48615,0
225402.5,1700000.0,41009,0
63850.9245,1200000.0,63566,0
1028400.0,11778800.0,54001,0
256511.1538,2300000.0,28453,0
193534.8837,1000000.0,73715,0
600644.4737,4500000.0,68733,0
20847.761200000008,2000000.0,33296,0
123791.53800000018,3105000.0,37860,0
103847.96699999996,7000000.0,28574,0
564264.1090000003,8670000.0,53837,0
560000.0,7650000.0,41499,0
1656069.5259999998,75000000.0,45024,0
752851.0109999998,15000000.0,37548,1
1312190.471,10000000.0,38393,0
514184.38700000005,5000000.0,61897,0
552136.0238,10000000.0,53988,0
268119.6182,2100000.0,62092,0
2638697.857,20000000.0,64405,0
848125.0,15000000.0,58946,0
433535.375,2615384.0,50766,0
49640.76920000001,1200000.0,58265,0
430000.0,2500000.0,68234,0
363690.9091,8574000.0,58982,0
118710.5263,1250000.0,38726,0
664954.5455,1500000.0,60084,0
59760.21900000004,7551600.0,39749,0
1812711.0638,10000000.0,68164,0
318529.1971,4200000.0,44007,0
894931.2472,5000000.0,27079,0
205020.9574,3523000.0,28802,0
144177.17890000006,2700000.0,65136,0
196086.2390000001,3300000.0,39903,0
657467.777,15000000.0,46631,0
172580.9091,1453000.0,85924,0
73386.18099999987,13400000.0,32475,0
865401.2659999998,5300000.0,80322,0
156060.4975,810000.0,51858,0
104414.94519999996,2800000.0,65771,0
1691985.2940000002,15000000.0,69860,0
504248.0800000001,10000000.0,36307,0
119891.71900000006,2500000.0,38231,0
1718459.874,11000000.0,61624,0
1672054.444,8000000.0,64578,0
553312.2621,6500000.0,69611,0
355000.0,2500000.0,53064,1
864387.2450000001,18000000.0,30893,0
338851.54760000005,4450000.0,77602,0
173458.82400000002,2700000.0,43450,0
376556.162,18800000.0,57073,0
1157336.113,10000000.0,29279,1
1419600.496,10000000.0,68641,1
3965857.9910000004,11869000.0,36091,0
844278.673,9726005.0,36939,0
8471185.843,10404633.0,43468,0
959080.0833,2000000.0,71019,0
4308250.0,5700000.0,70679,0
8926.621999999974,10000000.0,78021,0
1510588.235,18300000.0,47273,0
885388.0390000001,10000000.0,38547,0
500719.5423,2500000.0,41872,0
74274.6667,1300000.0,30953,0
387600.875,2000000.0,46200,0
4255839.44,7000000.0,44293,0
383157.4280000001,2500000.0,29023,0
1147477.778,15000000.0,78087,0
3076454.624,13000000.0,47828,0
880702.7519999999,15000000.0,52385,0
123874.99300000025,75000000.0,20255,0
1119373.688,13104000.0,70234,0
1257807.6919999998,19000000.0,75930,0
1871550.7463,4900000.0,61046,0
1026885.2940000001,5500000.0,35298,0
255020.9574,15000000.0,44008,0
3593934.23,28000000.0,61107,0
856481.8182,6200000.0,48077,0
8219627.292,50000000.0,76326,0
64696.15500000003,6000000.0,49656,1
1591360.6195,8200000.0,61781,0
1328547.299,7500000.0,44272,0
362867.68199999974,10592000.0,28929,0
18614778.47,18000000.0,45377,0
2993972.759,48800000.0,75316,0
912388.9815,4000000.0,62730,0
2336899.682,11662406.0,58855,0
643919.3846,4500000.0,48348,0
1807832.961,15000000.0,71530,0
888406.9509999999,18493000.0,36573,0
694832.375,49400000.0,22927,0
10014.324299999978,1160000.0,75339,0
679620.9761999999,3000000.0,71302,0
885030.25,10000000.0,53944,0
2001754.6071,5000000.0,63034,0
308478.5484,1500000.0,66786,0
538775.8148,3250000.0,34609,0
9675569.815,25000000.0,58383,0
1166545.294,7800000.0,70636,0
1565266.4571,1250000.0,36873,0
444222.5,3000000.0,21179,0
1082955.0869999998,30575000.0,67689,0
313125.0,10000000.0,62765,0
3975760.983,5000000.0,61605,0
965857.991,10000000.0,36628,0
671940.5929999999,25000000.0,9538,0
984427.042,2500000.0,48003,0
307383.3333000001,4000000.0,44471,0
872733.8485,2973500.0,51163,0
1182242.574,25000000.0,59258,0
3734404.099,14130000.0,62423,0
884367.7220000002,7000000.0,46415,0
449942.75,2500000.0,74724,0
1467623.971,10000000.0,2779,0
156741.4262,2000000.0,28607,0
53034.88370000001,1100000.0,66527,0
605020.9574,15000000.0,69922,0
31319.23080000002,1713550.0,71640,0
86060.4975,1000000.0,70581,0
1570926.2859999996,28555000.0,35100,0
1061486.421,30000000.0,56126,0
376556.162,13400000.0,51725,0
178125.86899999995,7710000.0,34990,0
48455.17240000004,1350000.0,49308,0
138382.5,1500000.0,38689,0
230450.76470000012,2500000.0,40689,0
929886.598,20625000.0,47203,0
3848898.703,7244000.0,67288,0
1035172.9730000001,6391900.0,32739,0
1429777.627,9420000.0,60581,0
1323539.973,10000000.0,37629,0
618598.2083,810000.0,75597,0
188604.6497,1600000.0,82448,0
1424045.721,14800000.0,62541,0
16281.097999999998,25000000.0,72555,0
2620434.23,69900000.0,76310,0
317918.951,3523000.0,59413,0
4004135.355,15000000.0,42141,0
1034142.009,11869000.0,11444,0
891304.348,5380000.0,72790,0
279164.6897,1850000.0,48817,0
6379513.3330000015,20000000.0,31264,0
752588.1954,2500000.0,29542,0
915981.71,30000000.0,22315,0
331508.142,8290000.0,74461,0
588769.231,10000000.0,56687,0
613501.2414,2300000.0,40681,1
1281250.0,2900000.0,54010,0
7081.443300000043,10500000.0,12990,1
3761718.924,25000000.0,85701,0
50387.1488,1500000.0,78068,0
512962.963,2868033.0,78488,0
1379787.0809999998,50000000.0,46514,0
514626.77199999994,21000000.0,46429,0
273529.4118,2500000.0,42842,0
3627205.882,25000000.0,40368,0
387278.125,2500000.0,39415,0
1457067.9740000004,9500000.0,42065,0
1000721.944,6575000.0,52989,0
161117.0699,10000000.0,45813,0
108152.6830000002,9500000.0,70712,0
529686.8030000003,8640720.0,38260,0
219100.0,2100000.0,72776,0
58707.86499999999,10000000.0,64838,0
249533.66669999997,1000000.0,29274,0
389766.4754,2100000.0,75225,0
264387.2450000001,18000000.0,52874,0
478059.40700000006,25000000.0,38086,0
1112559.407,69750000.0,47594,0
92573.90720000002,2685000.0,70567,0
12483218.6,25000000.0,57959,0
39939.292000000016,10000000.0,32024,0
451773.6880000001,13104000.0,60778,1
388428.6585,2500000.0,25918,0
33718.902,5000000.0,78488,0
1129787.0809999998,50000000.0,30745,0
29110.099999999977,2500000.0,74143,0
1620623.0990000002,20000000.0,44836,0
295613.0,2500000.0,43482,0
152213.4306,1258000.0,33664,0
1363240.392,10000000.0,62189,0
1765300.17,19800000.0,56994,0
228409.09099999987,15000000.0,45488,0
66323.91800000006,10000000.0,40810,0
1352780.185,17860800.0,79697,0
4425389.703,16000000.0,31921,0
1216617.647,15000000.0,46597,0
1172000.0,15000000.0,27392,0
1772820.019,13997536.0,28090,0
296032.3333,1000000.0,47710,0
842162.1619999999,10000000.0,31248,0
1034142.009,10000000.0,58158,0
1490575.25,25000000.0,61540,0
965097.915,25000000.0,40077,0
92749.74500000011,7985200.0,62210,0
1728846.154,2500000.0,63466,0
196086.2390000001,2500000.0,47187,0
354255.7209,2500000.0,42556,0
566786.8116,5000000.0,39472,0
965857.991,11869000.0,50964,0
990341.465,17073425.0,38972,0
360980.0973,2500000.0,54376,0
1096629.5972,2750000.0,47272,0
118368.5967,1000000.0,29956,0
452018.75,2685000.0,56715,0
942579.833,46000000.0,843,0
285119.6182,2500000.0,40823,0
2062962.9630000002,25000000.0,45579,0
6568571.429,29050000.0,68195,0
321542.55300000013,10000000.0,43296,0
114580.0120000001,5900000.0,46597,0
721395.5593,2000000.0,55436,0
120113.40199999999,4550000.0,63252,1
279157.4242,2000000.0,77806,0
274298.96900000004,3300000.0,76173,1
297473.22700000013,1750000.0,53677,1
234384.5857,3000000.0,21595,0
297889.8529,2500000.0,74041,0
37110.89060000001,600000.0,72537,0
1113530.488,20000000.0,46284,0
805077.3438,4000000.0,41423,0
3465857.9910000004,11869000.0,67013,0
651954.892,8950000.0,36820,0
472846.2353,6800000.0,40640,0
364166.6667,2500000.0,71242,0
440277.5559999999,14999000.0,49316,0
38265.07010000001,651000.0,50310,0
3843439.006,20000000.0,50739,0
186962.656,2894600.0,67661,0
271613.8799999999,25000000.0,40077,0
342918.5567,3500000.0,34311,1
9817185.783,10000000.0,54147,0
1314696.155,7000000.0,45451,0
881814.1409999998,10000000.0,63138,0
2183434.109,18809861.0,46722,0
1490757.5259999998,5380000.0,61689,1
1142920.033,18000000.0,56795,0
729108.0,10000000.0,54868,0
55059.60869999998,8574000.0,26566,0
206842.105,17482000.0,75369,0
102493.8723,1500000.0,64098,0
463133.7059,3700000.0,73512,0
861327.9213,3600000.0,81354,0
153160.9226,2000000.0,76415,0
545454.5455,5000000.0,72448,0
192263.2743,5800000.0,30324,0
731732.328,15000000.0,69250,0
5350000.0,10000000.0,53856,0
250408.33330000011,3700000.0,40743,0
2312167.742,15380000.0,35867,0
395719.5423,8000000.0,34304,0
214723.0769,12000000.0,49778,0
3807831.6789999995,4620000.0,60458,0
236149.0755,1100000.0,44247,1
607460.9412,5800000.0,63014,0
600411.8530000001,40000000.0,52333,0
22025.974,2400000.0,77390,0
930419.944,10000000.0,51895,0
240679.4419,5440000.0,24276,0
605063.1579999999,10000000.0,42844,0
427526.0,12696200.0,25022,0
15547.903000000166,10000000.0,82227,0
193326.4286,1000000.0,15217,0
4000.0,2400000.0,30778,0
817902.0,11000000.0,62518,0
146542.108,2500000.0,35938,0
241423.5854,2500000.0,80087,0
499.83870000002213,2000000.0,66091,0
1063516.529,13500000.0,61738,0
3490080.829,75000000.0,23706,0
1641131.9512,5000000.0,34156,0
280711.3043,4203180.0,54170,0
389657.1597,5000000.0,29688,0
215880.64520000003,3000000.0,59160,0
1599744.68,11579000.0,25831,0
379477.61400000006,2500000.0,76920,0
742000.0,10000000.0,70392,0
1477594.504,25000000.0,55910,0
108184.6154,300000.0,70619,0
177133.0484,1200000.0,65025,0
1226820.0,2100000.0,31520,0
992591.912,2000000.0,72483,0
3530504.135,20000000.0,51348,0
383520.0,5000000.0,70732,0
1708397.25,1250000.0,67689,0
1521231.697,14847000.0,52116,0
829434.4480000002,15000000.0,35930,0
108068.85300000012,1900000.0,42336,1
1810000.0,20000000.0,52434,0
9152559.802000001,11172000.0,41907,0
1392668.168,5000000.0,33193,0
254142.8571,6068232.0,83453,0
15981.709999999963,25000000.0,70445,0
1358312.5,18500000.0,43676,0
467525.0274,1500000.0,58238,0
2194832.375,33980000.0,41456,0
247925.8890000001,2500000.0,79506,0
2695454.545,18800000.0,61239,0
23297.248000000138,10350000.0,38902,0
514333.33330000006,2504250.0,50586,0
446951.861,7500000.0,50781,0
1208342.572,7000000.0,28433,0
528742.869,25000000.0,79541,1
219201.7143,14000000.0,49125,0
28470.332999999984,25450000.0,66401,0
7985065.194,75000000.0,34083,0
1170008.475,6512500.0,39797,0
836145.8211000002,1250000.0,43296,0
109821.429,18800000.0,66191,0
27833.32700000005,1500000.0,72411,0
54279.07889999999,1950000.0,36500,0
245891.1154,3710000.0,77423,0
530343.0741,2500000.0,46238,0
629599.0385,2500000.0,62334,0
380351.1360000004,12000000.0,64604,0
209612.8512,1200000.0,23804,0
306149.85140000004,2445100.0,31554,0
388235.294,4000000.0,33876,0
282835.3068,7500000.0,73172,0
13049.259299999976,1000000.0,39292,0
253054.9636,5000000.0,34032,0
996658.535,14280000.0,35899,0
154545.2381,1000000.0,55553,0
1425717.8709999996,15000000.0,63115,0
210714.28599999985,4734700.0,43330,0
276985.7143,2500000.0,43842,0
124243.09999999998,2000000.0,31043,0
2891487.3880000007,7400000.0,28856,0
14730.357000000076,2500000.0,48210,1
550246.9740000003,9000000.0,75463,0
1202526.773,2000000.0,48732,0
905783.104,38000000.0,48181,0
1290615.226,13000000.0,60475,0
1687168.514,30000000.0,39231,0
425334.7417,3000000.0,74939,0
642008.4750000001,6000000.0,29698,0
263721.75930000003,2800000.0,51923,0
350339.5882,3500000.0,43168,0
216288.68,3000000.0,74267,1
126562.5,2500000.0,32831,0
731877.8709999998,2500000.0,35259,0
574121.3459999999,5500000.0,46562,0
534142.0090000001,11869000.0,69068,0
1641131.9512,1500000.0,50073,1
1163636.364,2500000.0,74935,0
356827.9523999999,10260000.0,59255,0
980417.042,10000000.0,53798,0
929348.437,2500000.0,71457,0
130622.0174,2300000.0,32670,0
614605.1176,4800000.0,72595,0
4683834.2768,1000000.0,34581,1
1032812.5,15000000.0,43981,1
1265852.2727,5037000.0,33998,0
237641.35799999995,1450000.0,32165,0
106465.9756,2250000.0,58578,0
2827085.472,10000000.0,59603,0
1170394.8590000002,2500000.0,57113,0
521230.0738,2400000.0,68638,0
280930.3640000001,11578874.0,30774,0
339643.14709999994,7500000.0,48884,0
1512185.0280000002,56992311.0,59651,0
200772.89469999998,5000000.0,73460,0
668310.4230000002,7000000.0,48874,0
588276.2222,10000000.0,61258,0
863406.9509999999,7200000.0,56908,0
376174.0532,5000000.0,51999,0
284102.564,5000000.0,37207,0
6811021.853999999,20000000.0,64844,0
766619.7872,5000000.0,36228,0
815632.2779999998,14180900.0,44432,0
863021.1780000002,10000000.0,61550,0
1188000.0,98194000.0,56069,0
1529783.8717999996,15000000.0,44794,0
705832.4622,19500000.0,29431,0
458970.0,500000.0,71619,1
200772.89469999998,5226000.0,62616,0
891228.6120000001,11440017.0,65550,0
1133434.1089999995,50000000.0,54634,0
579093.3333,2504250.0,73261,0
1774333.439,10000000.0,40203,0
8011028.116,25000000.0,77760,0
171289.4737,600000.0,83432,0
243126.9811,2000000.0,76090,0
706208.71,2500000.0,69722,0
208571.4286,2500000.0,52791,0
198381.0238,1250000.0,65050,0
160937.184,4000000.0,42745,0
13722.222199999991,1000000.0,14837,0
2318868.147,46765185.0,41351,0
11690.476200000005,500000.0,54456,0
98717.9487,2500000.0,59341,0
301026.5,2500000.0,50610,0
395585.81800000026,6512500.0,42123,0
218805.7407,2550000.0,73010,0
46189.35560000001,1500000.0,61237,0
573925.6499999999,51289200.0,27481,0
38333.332999999984,2500000.0,38511,0
649138.7417,35000000.0,29238,0
1175040.899,8800000.0,58796,0
1363164.31,20000000.0,39925,0
2815212.098,27880000.0,43378,0
131864.16669999994,3000000.0,60198,0
652862.8354,8055000.0,71458,0
776887.3480000001,50000000.0,43827,0
559398.2264,19500000.0,81109,0
557875.0,2500000.0,40981,0
2313873.73,15000000.0,36230,0
721479.3333,2500000.0,72690,0
377436.5696000001,2500000.0,65828,0
723935.3831,5226000.0,64470,0
273975.25,11869000.0,20081,0
133296.7033,5000000.0,69167,0
424935.4107,5000000.0,27671,0
372257.125,3000000.0,82253,0
2293168.84,20000000.0,26579,0
290807.85699999984,25000000.0,30795,0
770216.1282,5000000.0,27076,0
529886.598,5790000.0,48695,0
483542.2222,10000000.0,35218,0
1011657.6667,1400000.0,31315,0
500000.0,2300000.0,69470,0
185857.895,6000000.0,67144,0
709295.9180000002,12150000.0,43671,0
3494.3976000000257,5000000.0,74633,0
1784018.29,6000000.0,75120,0
1996683.62,50000000.0,72924,0
584863.0684,5000000.0,31036,0
1055746.004,16000000.0,44898,0
1252780.185,3000000.0,26615,0
181289.4737,2200000.0,84397,0
383333.33330000006,1300000.0,42791,0
215070.6679,5000000.0,61965,0
327379.2561,2350000.0,52566,0
236149.0755,542850.0,40029,0
1071907.0990000002,21770000.0,73641,0
138800.4103,4500000.0,31387,0
500665.341,32000000.0,60235,0
103217.5258,1250000.0,70378,0
3917783.259,100000000.0,54682,0
1527126.381,18652620.0,38955,0
128750.0,1000000.0,50123,0
530296.1190000001,2500000.0,79374,0
463164.31000000006,10000000.0,61934,0
704483.2270000001,16500000.0,36382,0
843436.7259999999,17514000.0,49862,0
665767.6399999999,2500000.0,68734,1
346787.5778,1300000.0,44650,0
35373.134000000086,10000000.0,43459,0
98189.12999999989,15000000.0,34214,0
1289757.067,10100000.0,34456,0
16090.315800000013,1000000.0,27682,0
1686669.493,70000000.0,29762,0
697317.92,5000000.0,56438,0
20581.880999999936,8500000.0,31716,0
474561.9677,14000000.0,23943,1
2347032.474,10000000.0,60449,0
2789719.012,43000000.0,66888,0
575784.0,2500000.0,55550,0
360440.9186,6222000.0,59875,0
480711.3043,24635000.0,57148,0
174230.76919999998,1300000.0,69393,0
193122.5968,2000000.0,11068,1
1031216.7340000002,8342606.0,64290,0
279808.9939,2500000.0,37905,0
1106942.405,20000000.0,43981,0
152062.8211,1250000.0,20551,0
137215.3333,1050000.0,26802,0
638448.5089999996,58090000.0,77398,0
1443430.949,11000000.0,81354,0
1162430.1549,1000000.0,22947,0
257236.4286,9657700.0,27744,0
765680.3799999999,5496621.0,55852,0
194053.0488,2500000.0,71959,0
3008823.5289999996,20240000.0,73709,0
2336899.682,10000000.0,27794,0
298489.4737,1300000.0,65618,0
90948.5508,1000000.0,45329,0
391410.5152,2681547.0,63566,0
384457.2848,2000000.0,62526,0
3543726.944,40000000.0,60941,0
523850.0,10000000.0,42758,0
8271746.778,9200000.0,51669,1
388235.294,15000000.0,29095,0
111290.32300000008,23000000.0,35476,0
379438.0952,1300000.0,42241,0
239250.0,3260000.0,54157,0
86600.0,1600000.0,63537,0
367065.93400000007,10000000.0,37442,0
378364.5161,2800000.0,41736,0
975766.31,15000000.0,29892,0
20866.912499999977,3200000.0,64089,0
402661.1290000001,3600000.0,63488,0
227728.845,10000000.0,72352,0
375756.9,4000000.0,31530,0
186666.6670000001,10000000.0,35050,0
38651.851900000016,2500000.0,44307,0
614766.31,7000000.0,54724,0
231491.86490000004,10000000.0,40489,0
193112.5,1860000.0,37346,0
323291.7660000003,33700000.0,55464,0
198635.70589999997,4500000.0,29001,0
2345321.506,50000000.0,68025,0
1057541.667,10000000.0,25918,0
802425.0,2000000.0,58375,0
219102.678,96486000.0,39031,0
349948.0299999998,11662406.0,49715,0
625871.4286,1600000.0,25855,0
133846.15379999994,1600000.0,41227,0
1117941.176,7420228.0,35522,0
662060.9934,5500000.0,33182,0
402770.4,2350000.0,66514,0
254332.0373,7000000.0,84701,0
1014950.4132,500000.0,84722,1
709097.561,7000000.0,56427,0
4226064.6169,2500000.0,39089,0
961320.755,2500000.0,63924,0
47492.28350000002,3500000.0,57338,0
76190.47599999979,17000000.0,36162,0
228691.9355,1500000.0,60946,0
173823.8190000001,25000000.0,59413,0
186654.13379999995,2500000.0,51336,0
1969714.674,10000000.0,49469,0
310761.60400000005,2000000.0,46973,0
111169.4759999998,20000000.0,70989,0
6275.5185000000065,1000000.0,62161,0
227526.66669999997,2437500.0,46539,0
420923.2892,2958000.0,82025,0
1014214.368,30000000.0,62185,0
1175210.0,69750000.0,46386,0
477320.2963000001,4800000.0,59325,0
819318.1818,56161050.0,40428,0
126067.8627,1000000.0,60941,0
509375.0,9000000.0,72317,1
213877.2917,2500000.0,41515,0
3065.217400000023,3612221.0,65218,0
34417726.09,75000000.0,40654,0
878798.8235,4500000.0,52169,0
425543.4783,3000000.0,58836,0
1175339.8333,5000000.0,411,0
513542.7152,1750000.0,28956,0
29722.65850000002,2450000.0,57647,0
227682.885,2500000.0,30782,1
224229.1389,1000000.0,44569,0
98973.5,2000000.0,66437,0
228522.72730000003,2500000.0,38469,0
833533.6140000002,23814624.0,46537,0
756328.5900000002,12500000.0,46205,0
3768254.706,7500000.0,75268,0
783278.25,3580000.0,50788,0
28571.42860000001,1250000.0,27481,0
523005.0,5000000.0,40161,0
109720.36839999998,2250000.0,61382,0
872969.5652,7522000.0,75113,0
976228.3295,5000000.0,67836,1
159327.3333,2000000.0,30258,0
73386.18099999987,12636600.0,38004,0
1632339.4039999996,18809861.0,2008,0
231643.0669999998,11440017.0,33963,0
1072115.621,5000000.0,71369,0
509252.381,2200000.0,51546,0
3232376.0289999996,6000000.0,2265,0
495703.0405,2000000.0,68464,0
812900.7795,4200000.0,66143,0
607240.2220000001,10000000.0,61476,0
280711.3043,5000000.0,35085,0
469444.4444,1200000.0,38619,0
392578.125,3400000.0,58398,0
212500.0,5000000.0,46156,0
660813.5589999999,25000000.0,57889,0
365830.9859,9150000.0,40861,0
4398721.071,5000000.0,51965,0
223771.6705,4430000.0,26473,1
73977.79690000003,1750000.0,63621,0
1082955.0869999998,11112000.0,53733,0
338133.9286,3000000.0,43138,0
1431412.8569999998,3600000.0,64351,0
529629.3103,2500000.0,47097,0
655746.004,2500000.0,37271,0
627380.3833,10900000.0,45932,0
771019.92,4200000.0,43777,0
607286.4269999999,5000000.0,62429,0
78571.42859999997,1000000.0,31942,0
141594.07220000005,5800000.0,68820,0
45113.53099999996,3600000.0,75549,0
194346.3415,16000000.0,61345,0
71542.55300000007,6000000.0,41405,1
982440.0,6616000.0,53730,0
17229.13890000002,1525000.0,27284,0
232812.5,15000000.0,17693,0
405555.5556,1860000.0,39014,0
224431.6739,1000000.0,29892,0
757719.815,25000000.0,63645,0
